Source Name,Mention Count,
retaildetail.eu,8,
afr.com,8,
sabq.org,8,
aajtak.intoday.in,8,
web-release.info,8,
theguardian.com,8,
thejakartapost.com,8,
businessinsider.in,8,
en.trend.az,8,
ttgmedia.com,8,
malaysia-chronicle.com,8,
patrika.com,8,
ansamed.info,8,
elnahar-news.com,8,
jordantimes.com,8,
laprensa.com.ar,8,
zimbabwesituation.com,8,
defenseworld.net,8,
firstpost.com,8,
herald.co.zw,7,
caribbeanherald.com,7,
kbzk.com,7,
registercitizen.com,7,
coastaldigest.com,7,
naharnet.com,7,
570news.com,7,
630wpro.com,7,
philippinetimes.com,7,
lmtonline.com,7,
mychamplainvalley.com,7,
expatica.com,7,
khmertimeskh.com,7,
peacefmonline.com,7,
kuna.net.kw,7,
krdo.com,7,
thecable.ng,7,
mbnat.com,7,
gtreview.com,7,
dubaiinformer.com,7,
missoulian.com,7,
aleqt.com,7,
kpax.com,7,
mrt.com,7,
kvor.com,7,
roanoke.com,7,
philstar.com,7,
heraldcorp.com,7,
kswo.com,7,
focustaiwan.tw,7,
nsemnews.co,7,
dothanfirst.com,7,
vietnamnews.vn,7,
mydigitalfc.com,7,
wcyb.com,7,
hotelmanagement.net,7,
middletownpress.com,7,
heraldglobe.com,7,
nationmultimedia.com,7,
wtma.com,7,
chosun.com,7,
businessbecause.com,7,
stamfordadvocate.com,7,
lebanondebate.com,7,
bna.bh,7,
anhuinews.com,7,
forbes.com,7,
abc17news.com,7,
dawnnews.tv,7,
traveller.com.au,7,
startribune.com,7,
daijiworld.com,7,
therakyatpost.com,7,
robbreport.com,7,
helenair.com,7,
annaharkw.com,7,
mtstandard.com,7,
mexicostar.com,7,
7daysindubai.com,7,
risingbd.com,7,
ainonline.com,7,
upi.com,7,
difc.ae,7,
readingeagle.com,7,
thezimbabwemail.com,7,
dailycaller.com,7,
staradvertiser.com,7,
newswire.com,7,
kkoh.com,7,
africatime.com,7,
sky.com,6,
buenosairesherald.com,6,
standardmedia.co.ke,6,
natlawreview.com,6,
tes.com,6,
thehour.com,6,
lacote.ch,6,
shorouknews.com,6,
queenslandcountrylife.com.au,6,
wradio.com.co,6,
terra.cl,6,
wabcradio.com,6,
news1130.com,6,
thehill.com,6,
thesungazette.com,6,
tag911.ae,6,
news957.com,6,
businesswireindia.com,6,
kesq.com,6,
medicinehatnews.com,6,
outlookindia.com,6,
nwitimes.com,6,
shippingherald.com,6,
aguasdigital.com,6,
arcinfo.ch,6,
newstalk.com,6,
wjr.com,6,
lanacion.com.ar,6,
alaraby.co.uk,6,
wcti12.com,6,
freightweek.org,6,
elsaanews.com,6,
businesstimes.co.tz,6,
scoop.co.nz,6,
wfnc640am.com,6,
chieftain.com,6,
theglobalist.com,6,
deccanherald.com,6,
foreignpolicy.com,6,
slate.com,6,
njherald.com,6,
insidethegames.biz,6,
thaivisa.com,6,
amna.gr,6,
wboc.com,6,
terra.es,6,
ktar.com,6,
alriyadh.com,6,
metro.us,6,
lessentiel.lu,6,
terra.com.mx,6,
tribuneindia.com,6,
nzcity.co.nz,6,
technicalreviewmiddleeast.com,6,
nst.com.my,6,
deseretnews.com,6,
soutalomma.com,6,
bostonherald.com,6,
africanews.com,6,
terra.com.co,6,
prabhatkhabar.com,6,
heraldk.com,6,
news18.com,6,
theworldlink.com,6,
diodeo.com,6,
verlagshaus-jaumann.de,6,
globalpost.com,6,
timeslive.co.za,6,
live5news.com,6,
thefinancialexpress-bd.com,6,
propakistani.pk,6,
bangladeshsun.com,6,
thepioneer.com.pk,6,
theage.com.au,6,
sahilonline.net,6,
alkhaleej-kw.com,6,
cnsnews.com,6,
dubaichronicle.com,6,
canindia.com,6,
plenglish.com,6,
asiatoday.com,6,
thestandard.com.hk,6,
ning.com,6,
newjerseytelegraph.com,6,
whig.com,6,
caracol.com.co,6,
apnews.com,6,
3yonnews.com,6,
sify.com,6,
alshahedkw.com,6,
businessinsider.sg,6,
greenwichtime.com,6,
ctvnews.ca,6,
terra.com.pe,6,
kmjnow.com,6,
maldivesindependent.com,6,
alwasat.ly,6,
libyaakhbar.com,6,
offshore-technology.com,6,
israelherald.com,6,
newsradioklbj.com,6,
stratfor.com,6,
almustaqbal.com,6,
nextshark.com,6,
moneycontrol.com,6,
terra.com,6,
dailynews.co.tz,6,
wcfcourier.com,6,
deadline.com,6,
lenouvelliste.ch,6,
nuevodiarioweb.com.ar,6,
jamaicantimes.com,6,
securitymiddleeast.com,6,
vosizneias.com,6,
usatoday.com,6,
wbt.com,6,
manshetnews.com,6,
guardian.ng,6,
polity.org.za,6,
princegeorgecitizen.com,6,
ec.europa.eu,6,
theepochtimes.com,6,
elfagr.org,5,
vox.com,5,
algemeiner.com,5,
bernama.com,5,
borneobulletin.com.bn,5,
ksgf.com,5,
vcstar.com,5,
en.rfi.fr,5,
londonmercury.com,5,
wwd.com,5,
businesslive.co.za,5,
macon.com,5,
khaskhabar.com,5,
ktvq.com,5,
wfdd.org,5,
ttrweekly.com,5,
santamariatimes.com,5,
ghanamma.com,5,
metal.com,5,
tradewindsnews.com,5,
kjrh.com,5,
muscatdaily.com,5,
elwatannews.com,5,
jpost.com,5,
theindychannel.com,5,
siouxcityjournal.com,5,
environmentguru.com,5,
manoramaonline.com,5,
sierraleonetimes.com,5,
vanguardngr.com,5,
muscatinejournal.com,5,
mb.com.ph,5,
wlrn.org,5,
wypr.org,5,
northcoastnow.com,5,
wxyz.com,5,
thezimbabwean.co,5,
tbo.com,5,
montrealgazette.com,5,
thegardenisland.com,5,
logisticsmiddleeast.com,5,
safety4sea.com,5,
espanol.cri.cn,5,
independent.com.mt,5,
asianage.com,5,
businesstraveller.com,5,
lexology.com,5,
stripes.com,5,
orlandoecho.com,5,
ktep.org,5,
newsday.co.zw,5,
theeagleonline.com.ng,5,
asahi.com,5,
newsoptimist.ca,5,
wdiy.org,5,
indiatoday.in,5,
ch-aviation.com,5,
click2houston.com,5,
hani.co.kr,5,
cairnspost.com.au,5,
smh.com.au,5,
themaneater.com,5,
weaa.org,5,
ksby.com,5,
glassonweb.com,5,
wacotrib.com,5,
cbnme.com,5,
aninews.in,5,
shanghaiist.com,5,
express.co.uk,5,
brazilsun.com,5,
dailyjournal.net,5,
maritimeprofessional.com,5,
newsghana.com.gh,5,
thedailycoin.org,5,
nationalreview.com,5,
dealstreetasia.com,5,
sydneysun.com,5,
kvia.com,5,
dailymirror.lk,5,
alhayat.com,5,
asianinvestor.net,5,
1065thearch.com,5,
wlns.com,5,
cedarnews.net,5,
wvasfm.org,5,
sueddeutsche.de,5,
billingsgazette.com,5,
pentictonherald.ca,5,
peakoil.com,5,
entornointeligente.com,5,
kccu.org,5,
brisbanetimes.com.au,5,
zonebourse.com,5,
kawc.org,5,
oilandgas360.com,5,
hngn.com,5,
theconstructionindex.co.uk,5,
businessweekme.com,5,
manipalworldnews.com,5,
nile.eg,5,
watoday.com.au,5,
benzinga.com,5,
tdg.ch,5,
rosbalt.ru,5,
inform.kz,5,
diariodecuyo.com.ar,5,
abc2news.com,5,
mynews13.com,5,
poststar.com,5,
nationalyemen.com,5,
adelaidenow.com.au,5,
malaya.com.ph,5,
news4jax.com,5,
4hoteliers.com,5,
artnet.com,5,
rcrwireless.com,5,
kyivpost.com,5,
lacrossetribune.com,5,
wtmj.com,5,
canberratimes.com.au,5,
abcactionnews.com,5,
brownsvilleherald.com,5,
aero-news.net,5,
cnbcarabia.com,5,
venturesafrica.com,5,
climatechangenews.com,5,
german.cri.cn,5,
mgafrica.com,5,
dailyjournalonline.com,5,
quadrangleonline.com,5,
westmanjournal.com,5,
mirror.co.uk,5,
gulf-daily-news.com,5,
lakeplacidnews.com,5,
computerweekly.com,5,
energydigital.com,5,
trinidadtimes.com,5,
china-briefing.com,5,
alnilin.com,5,
kten.com,5,
brinkwire.com,5,
imtj.com,5,
alwatan.kuwait.tt,5,
krqe.com,4,
vancourier.com,4,
broadwayworld.com,4,
nwahomepage.com,4,
lbc.co.uk,4,
kristv.com,4,
ca-news.org,4,
bgdailynews.com,4,
thediplomat.com,4,
790business.com,4,
pulse.com.gh,4,
dazeddigital.com,4,
horticulture.com.au,4,
yibada.com,4,
lipstiq.com,4,
ok.co.uk,4,
courierpress.com,4,
radioformula.com.mx,4,
kaj18.com,4,
clevelandjewishnews.com,4,
aviationweek.com,4,
yonhapnews.co.kr,4,
economiaynegocios.cl,4,
hometownstations.com,4,
angop.ao,4,
grenchnertagblatt.ch,4,
news.az,4,
rasid.co,4,
kleinezeitung.at,4,
4029tv.com,4,
whdh.com,4,
philly.com,4,
dhakatribune.com,4,
wlox.com,4,
bcdemocrat.com,4,
newtimes.co.rw,4,
raya.com,4,
bworldonline.com,4,
faribaultcountyregister.com,4,
techcabal.com,4,
wvnews.com,4,
haraj.com.sa,4,
sunnewsonline.com,4,
thestarpress.com,4,
ourmidland.com,4,
dw.com,4,
newsdzezimbabwe.co.uk,4,
bssnews.net,4,
phoenixherald.com,4,
insidehalton.com,4,
kltv.com,4,
news-sentinel.com,4,
infosurhoy.com,4,
koaa.com,4,
amonpointtv.com,4,
daily-chronicle.com,4,
nhltradereport.com,4,
christiantoday.com,4,
fox34.com,4,
akhbar-alkhaleej.com,4,
kansas.com,4,
djournal.com,4,
wthr.com,4,
voanews.com,4,
pv-magazine.com,4,
francesoir.fr,4,
ithacajournal.com,4,
theledger.com,4,
rfa.org,4,
iberonews.com,4,
thetandd.com,4,
bignewsnetwork.com,4,
kplctv.com,4,
matzav.com,4,
wsba910.com,4,
afghanistansun.com,4,
forbesmiddleeast.com,4,
jsonline.com,4,
automatedtrader.net,4,
corporatejetinvestor.com,4,
eyeofarabia.com,4,
moderndiplomacy.eu,4,
postcrescent.com,4,
wqow.com,4,
anbariloche.com.ar,4,
augsburger-allgemeine.de,4,
citizen-times.com,4,
foxnews.com,4,
sundaymail.co.zw,4,
huffingtonpost.com,4,
universityworldnews.com,4,
greenfieldreporter.com,4,
abc6.com,4,
travelagentcentral.com,4,
middleeastmonitor.com,4,
walb.com,4,
sacredheartspectrum.com,4,
forbes.kz,4,
dailypakistan.com.pk,4,
addisfortune.net,4,
vestifinance.ru,4,
gosanangelo.com,4,
nbc-2.com,4,
internationalinvestment.net,4,
fortunaweb.com.ar,4,
newsbreakonline.com,4,
countercurrents.org,4,
magicvalley.com,4,
centralasiatimes.com,4,
wtvr.com,4,
therealdeal.com,4,
dailywire.com,4,
onenewspage.com,4,
cruiseindustrynews.com,4,
ziarulnational.md,4,
peconicpublicbroadcasting.org,4,
newsleader.com,4,
newsweek.com,4,
financialmirror.com,4,
yourcentralvalley.com,4,
wtka.com,4,
cbc.ca,4,
express.pk,4,
easttexasmatters.com,4,
azdailysun.com,4,
newsok.com,4,
traveldailynews.asia,4,
marionstar.com,4,
alarabiya.net,4,
oilandgasnewsworldwide.com,4,
examiner.org,4,
myarklamiss.com,4,
wausaudailyherald.com,4,
gizmochina.com,4,
sabcnews.com,4,
atwonline.com,4,
al-sharq.com,4,
tonga-broadcasting.net,4,
skynewsarabia.com,4,
southernhighlandnews.com.au,4,
hauraki.co.nz,4,
pantagraph.com,4,
hexus.net,4,
islamicfinance.de,4,
marshfieldnewsherald.com,4,
kait8.com,4,
tvcontinental.tv,4,
bucyrustelegraphforum.com,4,
ntd.tv,4,
kbs.co.kr,4,
innercitypress.com,4,
promptnewsonline.com,4,
openpr.com,4,
swissinfo.ch,4,
koamtv.com,4,
interaksyon.com,4,
oann.com,4,
oklahomacitysun.com,4,
businessmirror.com.ph,4,
kctv5.com,4,
weeklytimesnow.com.au,4,
kwit.org,4,
omanobserver.om,4,
currenthollywood.com,4,
toinformistoinfluence.com,4,
newsmax.com,4,
wmac-am.com,4,
wrcbtv.com,4,
tuko.co.ke,4,
azcentral.com,4,
chennaionline.com,4,
npr.org,4,
news.com.au,4,
1310news.com,4,
satnews.com,4,
finanzen.ch,4,
bnr.bg,4,
q13fox.com,4,
pressreleaserocket.net,4,
rtvslo.si,4,
ibtimes.com,4,
pacetoday.com.au,4,
juxtapoz.com,4,
pakistanherald.com,4,
thekooza.com,4,
belljarnews.com,4,
rappler.com,4,
eveningexpress.co.uk,4,
sungazette.com,4,
jns.org,4,
messenger-inquirer.com,4,
mprnews.org,4,
canadianinquirer.net,4,
allkharkov.ua,4,
marketscreener.com,4,
kitv.com,4,
agmetalminer.com,4,
livemint.com,4,
dezeen.com,4,
sonomanews.com,4,
newsradio1440.com,4,
travpr.com,4,
kyodonews.net,4,
kenyan-post.com,4,
expressnews.com,4,
insidetoronto.com,4,
mysolutioninfo.com,4,
travelweekly.com,4,
finanza.repubblica.it,4,
esi-africa.com,4,
artmediaagency.com,4,
theherald.com.au,4,
econotimes.com,4,
ijr.com,4,
flamboroughreview.com,4,
buffalonews.com,4,
porttechnology.org,4,
theamericanconservative.com,4,
europesun.com,4,
stanradar.com,4,
unosanrafael.com.ar,4,
euro-petrole.com,4,
wsiltv.com,4,
refworld.org,4,
joins.com,4,
cleantechnica.com,4,
thezimbabwedaily.com,4,
latribune.fr,4,
telegraaf.nl,4,
hamiltonnews.com,4,
islamicinvitationturkey.com,4,
worldtribunepakistan.com,4,
aviationtribune.com,4,
breitbart.com,4,
sitioandino.com.ar,4,
financialtribune.com,4,
theweek.co.uk,4,
oilprice.com,4,
itnewsonline.com,4,
wandtv.com,4,
entrepreneur.com,4,
kclu.org,4,
parisguardian.com,4,
wikitribune.com,4,
borsaegypt.com,4,
stockjournal.com.au,4,
me-confidential.com,4,
katc.com,4,
gottabemobile.com,4,
al-watan.com,4,
dt.bh,4,
newnevvs.com,4,
diariopopular.com.ar,4,
zamanarabic.com,4,
myfox8.com,4,
airwaysnews.com,4,
kztv10.com,4,
krmg.com,4,
mebusiness.ae,4,
ptinews.com,4,
thetrumpet.com,4,
english.vietnamnet.vn,4,
elanthemag.com,4,
klif.com,4,
newstalkzb.co.nz,4,
kitsapsun.com,3,
travelmole.com,3,
coindesk.com,3,
bismarcktribune.com,3,
vmoldove.com,3,
newscenter1.tv,3,
forterietimes.ca,3,
techradar.com,3,
ottawacitizen.com,3,
freep.com,3,
journalducameroun.com,3,
protothema.gr,3,
paresnews.com,3,
alyomnews.com,3,
garoweonline.com,3,
wlsam.com,3,
irakna.com,3,
laosnews.net,3,
burlesonstar.net,3,
omaha.com,3,
wistv.com,3,
wcax.com,3,
wglt.org,3,
redriverradio.org,3,
cachevalleydaily.com,3,
educationinvestor.co.uk,3,
windsorstar.com,3,
publimetro.pe,3,
greensboro.com,3,
humboldtjournal.ca,3,
wsiu.org,3,
travelpulse.com,3,
thebrunswicknews.com,3,
borsagundem.com,3,
alghad.com,3,
argnoticias.com,3,
postbulletin.com,3,
kugn.com,3,
publicradiotulsa.org,3,
truth-out.org,3,
press-citizen.com,3,
mytwintiers.com,3,
ksl.com,3,
3robanews.com,3,
niagaraadvance.ca,3,
southcarolinapublicradio.org,3,
cs.com.cn,3,
wlky.com,3,
dailyastorian.com,3,
aouaga.com,3,
businessoffashion.com,3,
macaudailytimes.com.mo,3,
all4syria.info,3,
shfanews.net,3,
kdow.biz,3,
worldpressonline.com,3,
everythinglubbock.com,3,
hespress.com,3,
ssuchronicle.com,3,
slinkingtowardretirement.com,3,
knpr.org,3,
centexproud.com,3,
lotus-news.com,3,
ksmu.org,3,
torontotelegraph.com,3,
businesstoday.in,3,
interfax.by,3,
cronica.com.ar,3,
ekurd.net,3,
cdcgamingreports.com,3,
larouchepub.com,3,
salzburg.com,3,
lompocrecord.com,3,
abc40.com,3,
breakingtravelnews.com,3,
newstrackindia.com,3,
hydroworld.com,3,
northjersey.com,3,
couriermail.com.au,3,
karamapress.com,3,
routesonline.com,3,
irishtimes.com,3,
eveningsun.com,3,
totpi.com,3,
ibcworldnews.com,3,
wkow.com,3,
theiranproject.com,3,
khl.com,3,
thestreet.com,3,
wfmj.com,3,
