Country Name,ISO Code,Confidence Level,Press Type,Mean,Standard Deviation,Number of Articles
Eritrea,ERI,50,Local,2.8776807205097095,3.4995937802754513,111
Eritrea,ERI,70,Chinese,0.7009676098823547,1.912702122270119,6
Eritrea,ERI,70,Western,-2.737522006034851,0.1349243503010391,4
Eritrea,ERI,70,Local,3.0276639370454683,3.6656068517124596,72
Eritrea,ERI,100,Chinese,0.7009676098823547,1.912702122270119,6
Eritrea,ERI,100,Western,,,0
Eritrea,ERI,100,Local,3.7139302591482797,4.557989967838614,30
Eswatini,SWZ,0,Chinese,3.1851997852325438,0.5127362341325353,10
Eswatini,SWZ,0,Western,0.4488251532973914,1.0190202271422812,58
Eswatini,SWZ,0,Local,0.00665997810985731,2.995421634556692,46
Eswatini,SWZ,30,Chinese,3.533520817756653,0.1088632345199585,2
Eswatini,SWZ,30,Western,0.11851846724748612,1.4986489813012414,20
Eswatini,SWZ,30,Local,0.3008200716972351,3.3366426941751874,25
Eswatini,SWZ,50,Chinese,3.4246575832366943,0.0,1
Eswatini,SWZ,50,Western,-0.5733444771983407,1.6916425394177308,11
Eswatini,SWZ,50,Local,1.3987922511602704,3.0774765216300497,19
Eswatini,SWZ,70,Chinese,3.4246575832366943,0.0,1
Eswatini,SWZ,70,Western,-0.2775514781475067,1.8949888436392637,5
Eswatini,SWZ,70,Local,1.6700558457523584,3.116316856332656,16
Eswatini,SWZ,100,Chinese,,,0
Eswatini,SWZ,100,Western,,,0
Eswatini,SWZ,100,Local,1.765184448315547,3.390159838710249,13
Ethiopia,ETH,0,Chinese,2.7263032788025257,2.513324586652949,2981
Ethiopia,ETH,0,Western,-1.7896472816646565,2.9052510939101848,512
Ethiopia,ETH,0,Local,1.238875663128271,2.499420762302502,558
Ethiopia,ETH,30,Chinese,2.852585662582312,2.536409886106418,1443
Ethiopia,ETH,30,Western,-2.0309117201127505,3.383412912063189,228
Ethiopia,ETH,30,Local,0.9555098598080498,2.4430358310143276,286
Ethiopia,ETH,50,Chinese,2.9780799544065215,2.5054213917431603,976
Ethiopia,ETH,50,Western,-1.139326616048813,2.8063985894102,125
Ethiopia,ETH,50,Local,0.9104032157528623,2.528585515090179,214
Ethiopia,ETH,70,Chinese,3.016178879458745,2.3630956833247736,583
Ethiopia,ETH,70,Western,-0.3351554360291729,1.901334234223159,73
Ethiopia,ETH,70,Local,0.6802259167467338,2.4416259320801452,138
Ethiopia,ETH,100,Chinese,2.7320937007227366,2.327136130613041,340
Ethiopia,ETH,100,Western,-0.0636356897426374,1.5126079823856293,33
Ethiopia,ETH,100,Local,0.6592419974009196,2.3168941843852817,75
Kenya,KEN,0,Chinese,2.241715378131247,3.1530313029274986,6009
Kenya,KEN,0,Western,-3.435676355938567,3.498545651848177,706
Kenya,KEN,0,Local,-0.39919337243109704,3.5201151585422736,6339
Kenya,KEN,30,Chinese,2.17224788054846,3.2191453529213874,2694
Kenya,KEN,30,Western,-4.053101439554183,3.6033180675507115,305
Kenya,KEN,30,Local,-0.5231067908322864,3.448862373965874,2959
Kenya,KEN,50,Chinese,2.0984452916858327,3.265898494457368,1747
Kenya,KEN,50,Western,-4.246627226022297,3.72258567599028,232
Kenya,KEN,50,Local,-0.5902542232054186,3.445325517477049,2046
Kenya,KEN,70,Chinese,2.179525148692596,3.0836462753489187,1067
Kenya,KEN,70,Western,-4.385241107416875,3.732766816582043,165
Kenya,KEN,70,Local,-0.6555216265928335,3.408697148766373,1191
Kenya,KEN,100,Chinese,1.9782759066473807,3.2351052556282975,623
Kenya,KEN,100,Western,-4.85363205130163,4.096089962821174,76
Kenya,KEN,100,Local,-0.7445261656508424,3.451494332762945,674
Lesotho,LSO,0,Chinese,2.972162817915281,1.6968878420329068,114
Lesotho,LSO,0,Western,-2.0484322369098664,1.5951040511054477,10
Lesotho,LSO,0,Local,0.6224934573764581,3.4604331375271955,478
Lesotho,LSO,30,Chinese,3.167945648874006,1.854554325944028,62
Lesotho,LSO,30,Western,-0.13493092358112335,0.5083439201116562,2
Lesotho,LSO,30,Local,0.9385579580676209,3.489854749822172,206
Lesotho,LSO,50,Chinese,3.447908016091043,1.9860623265202666,44
Lesotho,LSO,50,Western,-0.13493092358112335,0.5083439201116562,2
Lesotho,LSO,50,Local,1.2345731258392334,3.467448583870953,130
Lesotho,LSO,70,Chinese,3.8336719554482084,2.107458610544509,33
Lesotho,LSO,70,Western,-0.13493092358112335,0.5083439201116562,2
Lesotho,LSO,70,Local,2.0914703692708696,3.4549415487573736,56
Lesotho,LSO,100,Chinese,4.05289897890318,2.3468742245507026,21
Lesotho,LSO,100,Western,,,0
Lesotho,LSO,100,Local,1.060155230263869,3.6443983730283076,24
Madagascar,MDG,0,Chinese,2.0409726671565918,3.2294868024145704,507
Madagascar,MDG,0,Western,-2.1469737471718537,2.093794465440672,76
Madagascar,MDG,0,Local,0.7931225606373378,3.010516572852916,245
Madagascar,MDG,30,Chinese,1.8659959021712496,3.383064590388184,291
Madagascar,MDG,30,Western,-2.2219545108241006,2.25483697936899,37
Madagascar,MDG,30,Local,0.7578619740903377,2.9832115647605004,160
Madagascar,MDG,50,Chinese,1.5996925705435252,3.4256293647443306,202
Madagascar,MDG,50,Western,-1.9085941252609093,1.923538593229807,24
Madagascar,MDG,50,Local,0.5607217897971472,3.039641169089532,132
Madagascar,MDG,70,Chinese,1.6013642807264585,3.3400199213550525,148
Madagascar,MDG,70,Western,-2.087194439611937,2.0806611941992594,19
Madagascar,MDG,70,Local,0.5117914249198605,3.191941576014558,99
Madagascar,MDG,100,Chinese,1.7348879057736624,2.92030102219135,84
Madagascar,MDG,100,Western,-2.284749453266462,2.005146564824918,6
Madagascar,MDG,100,Local,0.47540587773828796,3.1949468273609867,66
Malawi,MWI,0,Chinese,2.6427382607517282,3.6131593653707936,229
Malawi,MWI,0,Western,-0.8803535306995566,2.535997919780154,11
Malawi,MWI,0,Local,1.0639956106994357,3.9645354309407757,985
Malawi,MWI,30,Chinese,2.8740598294734956,3.5831416359203887,125
Malawi,MWI,30,Western,-0.9925434738397598,2.6336213807763587,5
Malawi,MWI,30,Local,0.8801621568190371,3.971696052999652,473
Malawi,MWI,50,Chinese,2.6770941985442356,3.8644687571261356,68
Malawi,MWI,50,Western,-4.137930870056152,0.0,1
Malawi,MWI,50,Local,1.1032283863646697,3.885428075353904,323
Malawi,MWI,70,Chinese,1.7905820951778062,4.060071750257464,49
Malawi,MWI,70,Western,-4.137930870056152,0.0,1
Malawi,MWI,70,Local,1.0780389560386539,3.551887408463495,160
Malawi,MWI,100,Chinese,0.3501134142279625,4.524919247997868,20
Malawi,MWI,100,Western,,,0
Malawi,MWI,100,Local,1.0278430407866836,3.4384712094886494,80
Mauritius,MUS,0,Chinese,3.237831669159172,2.008454559235369,484
Mauritius,MUS,0,Western,0.37761708771860275,2.080914723519118,37
Mauritius,MUS,0,Local,1.5924581057721316,2.6510034104674727,990
Mauritius,MUS,30,Chinese,3.2559044543239803,2.0782149670283125,252
Mauritius,MUS,30,Western,0.41118666967924905,1.9963167830389865,17
